<<<<<<< HEAD
"Player","On_court_time","Possessions","poss_permin","efficiency","Pt_diff_perposs","Pt_diff_permin","def_eff","Pts.x","Pts_against","Tnovers.x","FG_made.x","FG_att.x","Three_made.x","Three_att.x","Rebounds","Defensive_plays","PER","Pts.y","Assists","Tnovers.y","FT_made","FT_att","FG_made.y","FG_att.y","Three_made.y","Three_att.y","Off_Rebounds","Def_Rebounds","Steals","Blocks","fouls"
"Andrew Rohde",1706,92,3.23563892145369,0.984759671746776,0.0217391304347826,0.0703399765533411,0.347826086956522,38,36,8,14,33,2,10,20,16,6.90499413833529,6,1,0,2,4,2,4,0,1,0,1,0,0,0
"Anthony Robinson",0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Blake Buchanan",866,44,3.04849884526559,0.623556581986143,0.113636363636364,0.346420323325635,0.363636363636364,13,8,6,4,12,0,3,12,8,2.75064665127021,2,0,1,2,2,0,1,0,0,0,2,0,2,4
"Bryce Walker",0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cavaliers",0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Christian Bliss",0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dante Harris",520,27,3.11538461538462,0.807692307692308,-0.0740740740740741,-0.230769230769231,0.0740740740740741,11,13,2,4,9,1,3,7,1,-3.10961538461538,0,0,0,0,0,0,1,0,1,0,2,0,0,1
"Desmond Roberts",0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Elijah Gertrude",0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Isaac McKneely",2114,111,3.15042573320719,1.24881740775781,0.0900900900900901,0.283822138126774,0.324324324324324,54,44,7,20,46,4,18,25,18,6.32571428571429,8,2,2,2,2,2,8,2,5,0,5,1,0,0
"Jacob Groves",1258,66,3.14785373608903,0.95389507154213,-0.136363636363636,-0.429252782193959,0.212121212121212,32,41,2,13,30,3,11,11,7,5.98836248012719,5,0,0,0,0,2,5,1,3,0,0,1,0,2
"Jordan Minor",83,6,4.33734939759036,1.44578313253012,0,0,0.666666666666667,2,2,1,1,2,0,0,0,2,37.273734939759,2,0,0,0,0,1,1,0,0,0,0,0,0,2
"Leon Bond III",1263,62,2.94536817102138,1.42517814726841,0.0161290322580645,0.0475059382422803,0.161290322580645,36,35,3,14,29,3,11,15,5,18.3393824228029,8,2,1,0,0,4,8,0,1,4,3,0,0,1
"Reece Beekman",2135,115,3.23185011709602,0.955503512880562,-0.00869565217391304,-0.0281030444964871,0.330434782608696,47,48,9,18,45,3,15,25,19,14.1958032786885,12,5,4,1,2,5,11,1,4,0,4,4,0,0
"Ryan Dunn",1747,92,3.15970234688037,1.16771608471666,0.0326086956521739,0.103033772180882,0.347826086956522,40,37,6,14,35,3,14,21,16,15.0682770463652,13,0,1,3,6,5,11,0,3,2,3,2,1,3
"Taine Murray",298,15,3.02013422818792,0.604026845637584,0.0666666666666667,0.201342281879195,0.4,7,6,1,3,9,1,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tristan How",0,0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Without Andrew Rohde",692,34,2.94797687861272,NA,0,0,0.176470588235294,18,18,1,7,17,2,8,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Without Anthony Robinson",2398,126,3.15262718932444,NA,0.0158730158730159,0.0500417014178482,0.301587301587302,56,54,9,21,50,4,18,28,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Without Blake Buchanan",1532,82,3.21148825065274,NA,-0.0365853658536585,-0.117493472584856,0.268292682926829,43,46,3,17,38,4,15,16,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Without Bryce Walker",2398,126,3.15262718932444,NA,0.0158730158730159,0.0500417014178482,0.301587301587302,56,54,9,21,50,4,18,28,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Without Cavaliers",2398,126,3.15262718932444,NA,0.0158730158730159,0.0500417014178482,0.301587301587302,56,54,9,21,50,4,18,28,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Without Christian Bliss",2398,126,3.15262718932444,NA,0.0158730158730159,0.0500417014178482,0.301587301587302,56,54,9,21,50,4,18,28,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Without Dante Harris",1878,99,3.1629392971246,NA,0.0404040404040404,0.12779552715655,0.363636363636364,45,41,7,17,41,3,15,21,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Without Desmond Roberts",2398,126,3.15262718932444,NA,0.0158730158730159,0.0500417014178482,0.301587301587302,56,54,9,21,50,4,18,28,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Without Elijah Gertrude",2398,126,3.15262718932444,NA,0.0158730158730159,0.0500417014178482,0.301587301587302,56,54,9,21,50,4,18,28,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Without Isaac McKneely",284,15,3.16901408450704,NA,-0.533333333333333,-1.69014084507042,0.133333333333333,2,10,2,1,4,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Without Jacob Groves",1140,60,3.15789473684211,NA,0.183333333333333,0.578947368421053,0.4,24,13,7,8,20,1,7,17,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Without Jordan Minor",2315,120,3.11015118790497,NA,0.0166666666666667,0.0518358531317495,0.283333333333333,54,52,8,20,48,4,18,28,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Without Leon Bond III",1135,64,3.38325991189427,NA,0.015625,0.052863436123348,0.4375,20,19,6,7,21,1,7,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Without Reece Beekman",263,11,2.50950570342205,NA,0.272727272727273,0.684410646387833,0,9,6,0,3,5,1,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Without Ryan Dunn",651,34,3.13364055299539,NA,-0.0294117647058824,-0.0921658986175115,0.176470588235294,16,17,3,7,15,1,4,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Without Taine Murray",2100,111,3.17142857142857,NA,0.00900900900900901,0.0285714285714286,0.288288288288288,49,48,8,18,41,3,13,24,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Without Tristan How",2398,126,3.15262718932444,NA,0.0158730158730159,0.0500417014178482,0.301587301587302,56,54,9,21,50,4,18,28,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
=======
"Player","On_court_time","Possessions","Pt_diff_permin","Pts.x","Pts_against","Tnovers.x","FG_made.x","FG_att.x","Three_made.x","Three_att.x","Rebounds","Defensive_plays","Pts.y","Assists","Tnovers.y","FT_made","FT_att","FG_made.y","FG_att.y","Three_made.y","Three_att.y","Off_Rebounds","Def_Rebounds","Steals","Blocks","fouls","PER",".before","Pt_diff_perposs","poss_permin","efficiency","def_eff",".after"
"Andrew Rohde",1706,92,0.0703399765533411,38,36,8,14,33,2,10,20,16,6,1,0,2,4,2,4,0,1,0,1,0,0,0,6.90499413833529,0.0217391304347826,0.0217391304347826,3.23563892145369,0.984759671746776,0.347826086956522,0.0703399765533411
"Anthony Robinson",0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Blake Buchanan",866,44,0.346420323325635,13,8,6,4,12,0,3,12,8,2,0,1,2,2,0,1,0,0,0,2,0,2,4,2.75064665127021,0.113636363636364,0.113636363636364,3.04849884526559,0.623556581986143,0.363636363636364,0.346420323325635
"Bryce Walker",0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Cavaliers",0,0,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Christian Bliss",0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Dante Harris",520,27,-0.230769230769231,11,13,2,4,9,1,3,7,1,0,0,0,0,0,0,1,0,1,0,2,0,0,1,-3.10961538461538,-0.0740740740740741,-0.0740740740740741,3.11538461538462,0.807692307692308,0.0740740740740741,-0.230769230769231
"Desmond Roberts",0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Elijah Gertrude",0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Isaac McKneely",2114,111,0.283822138126774,54,44,7,20,46,4,18,25,18,8,2,2,2,2,2,8,2,5,0,5,1,0,0,6.32571428571429,0.0900900900900901,0.0900900900900901,3.15042573320719,1.24881740775781,0.324324324324324,0.283822138126774
"Jacob Groves",1258,66,-0.429252782193959,32,41,2,13,30,3,11,11,7,5,0,0,0,0,2,5,1,3,0,0,1,0,2,5.98836248012719,-0.136363636363636,-0.136363636363636,3.14785373608903,0.95389507154213,0.212121212121212,-0.429252782193959
"Jordan Minor",83,6,0,2,2,1,1,2,0,0,0,2,2,0,0,0,0,1,1,0,0,0,0,0,0,2,37.273734939759,0,0,4.33734939759036,1.44578313253012,0.666666666666667,0
"Leon Bond III",1263,62,0.0475059382422803,36,35,3,14,29,3,11,15,5,8,2,1,0,0,4,8,0,1,4,3,0,0,1,18.3393824228029,0.0161290322580645,0.0161290322580645,2.94536817102138,1.42517814726841,0.161290322580645,0.0475059382422803
"Reece Beekman",2135,115,-0.0281030444964871,47,48,9,18,45,3,15,25,19,12,5,4,1,2,5,11,1,4,0,4,4,0,0,14.1958032786885,-0.00869565217391304,-0.00869565217391304,3.23185011709602,0.955503512880562,0.330434782608696,-0.0281030444964871
"Ryan Dunn",1747,92,0.103033772180882,40,37,6,14,35,3,14,21,16,13,0,1,3,6,5,11,0,3,2,3,2,1,3,15.0682770463652,0.0326086956521739,0.0326086956521739,3.15970234688037,1.16771608471666,0.347826086956522,0.103033772180882
"Taine Murray",298,15,0.201342281879195,7,6,1,3,9,1,5,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666666666666667,0.0666666666666667,3.02013422818792,0.604026845637584,0.4,0.201342281879195
"Tristan How",0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
"Without Andrew Rohde",692,34,0,18,18,1,7,17,2,8,8,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2.94797687861272,NA,0.176470588235294,0
"Without Anthony Robinson",2398,126,0.0500417014178482,56,54,9,21,50,4,18,28,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0158730158730159,0.0158730158730159,3.15262718932444,NA,0.301587301587302,0.0500417014178482
"Without Blake Buchanan",1532,82,-0.117493472584856,43,46,3,17,38,4,15,16,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0365853658536585,-0.0365853658536585,3.21148825065274,NA,0.268292682926829,-0.117493472584856
"Without Bryce Walker",2398,126,0.0500417014178482,56,54,9,21,50,4,18,28,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0158730158730159,0.0158730158730159,3.15262718932444,NA,0.301587301587302,0.0500417014178482
"Without Cavaliers",2398,126,0.0500417014178482,56,54,9,21,50,4,18,28,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0158730158730159,0.0158730158730159,3.15262718932444,NA,0.301587301587302,0.0500417014178482
"Without Christian Bliss",2398,126,0.0500417014178482,56,54,9,21,50,4,18,28,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0158730158730159,0.0158730158730159,3.15262718932444,NA,0.301587301587302,0.0500417014178482
"Without Dante Harris",1878,99,0.12779552715655,45,41,7,17,41,3,15,21,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0404040404040404,0.0404040404040404,3.1629392971246,NA,0.363636363636364,0.12779552715655
"Without Desmond Roberts",2398,126,0.0500417014178482,56,54,9,21,50,4,18,28,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0158730158730159,0.0158730158730159,3.15262718932444,NA,0.301587301587302,0.0500417014178482
"Without Elijah Gertrude",2398,126,0.0500417014178482,56,54,9,21,50,4,18,28,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0158730158730159,0.0158730158730159,3.15262718932444,NA,0.301587301587302,0.0500417014178482
"Without Isaac McKneely",284,15,-1.69014084507042,2,10,2,1,4,0,0,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.533333333333333,-0.533333333333333,3.16901408450704,NA,0.133333333333333,-1.69014084507042
"Without Jacob Groves",1140,60,0.578947368421053,24,13,7,8,20,1,7,17,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.183333333333333,0.183333333333333,3.15789473684211,NA,0.4,0.578947368421053
"Without Jordan Minor",2315,120,0.0518358531317495,54,52,8,20,48,4,18,28,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0166666666666667,0.0166666666666667,3.11015118790497,NA,0.283333333333333,0.0518358531317495
"Without Leon Bond III",1135,64,0.052863436123348,20,19,6,7,21,1,7,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015625,0.015625,3.38325991189427,NA,0.4375,0.052863436123348
"Without Reece Beekman",263,11,0.684410646387833,9,6,0,3,5,1,3,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.272727272727273,0.272727272727273,2.50950570342205,NA,0,0.684410646387833
"Without Ryan Dunn",651,34,-0.0921658986175115,16,17,3,7,15,1,4,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0294117647058824,-0.0294117647058824,3.13364055299539,NA,0.176470588235294,-0.0921658986175115
"Without Taine Murray",2100,111,0.0285714285714286,49,48,8,18,41,3,13,24,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00900900900900901,0.00900900900900901,3.17142857142857,NA,0.288288288288288,0.0285714285714286
